,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
4044,"['CHENONE', 'OUTFITTER', 'GULAHMED']","['NDURE', ' BORJAN']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
4045,"['OUTFITTER', 'NDURE', 'GULAHMED']","['CHENONE', ' BORJAN']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
4046,"['CHENONE', 'OUTFITTER', 'NDURE']","[' BORJAN', 'GULAHMED']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
4047,"['CHENONE', ' BORJAN', 'GULAHMED']","['OUTFITTER', 'NDURE']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4048,"['NDURE', ' BORJAN', 'GULAHMED']","['CHENONE', 'OUTFITTER']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4049,"['CHENONE', 'NDURE', ' BORJAN']","['OUTFITTER', 'GULAHMED']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4050,"['CHENONE', 'NDURE', 'GULAHMED']","['OUTFITTER', ' BORJAN']",0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
4051,"['Junaid Jamshad', 'NDURE', ' BORJAN', 'GULAHMED']",['HUSHPUPPIES'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
4052,"['HUSHPUPPIES', 'NDURE', ' BORJAN', 'GULAHMED']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4053,"['HUSHPUPPIES', 'NDURE', 'Junaid Jamshad', 'GULAHMED']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4054,"['Junaid Jamshad', 'HUSHPUPPIES', 'NDURE', ' BORJAN']",['GULAHMED'],0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
4055,"['Junaid Jamshad', 'HUSHPUPPIES', ' BORJAN', 'GULAHMED']",['NDURE'],0.022727273,0.25,0.011363636,0.5,2,0.005681818,1.5
4056,"['NDURE', 'Junaid Jamshad', 'GULAHMED']","['HUSHPUPPIES', ' BORJAN']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4057,"['HUSHPUPPIES', 'NDURE', 'GULAHMED']","['Junaid Jamshad', ' BORJAN']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
4058,"['HUSHPUPPIES', 'NDURE', ' BORJAN']","['Junaid Jamshad', 'GULAHMED']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
4059,"['HUSHPUPPIES', 'NDURE', 'Junaid Jamshad']","[' BORJAN', 'GULAHMED']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
4060,"['HUSHPUPPIES', ' BORJAN', 'GULAHMED']","['NDURE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4061,"['OUTFITTER', 'Junaid Jamshad', ' BORJAN', 'GULAHMED']",['HUSHPUPPIES'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
4062,"['OUTFITTER', 'HUSHPUPPIES', ' BORJAN', 'GULAHMED']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4063,"['OUTFITTER', 'HUSHPUPPIES', 'Junaid Jamshad', 'GULAHMED']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
4064,"['OUTFITTER', 'HUSHPUPPIES', ' BORJAN', 'Junaid Jamshad']",['GULAHMED'],0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
4065,"['Junaid Jamshad', 'HUSHPUPPIES', ' BORJAN', 'GULAHMED']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
4066,"['OUTFITTER', ' BORJAN', 'GULAHMED']","['HUSHPUPPIES', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4067,"['OUTFITTER', 'Junaid Jamshad', 'GULAHMED']","['HUSHPUPPIES', ' BORJAN']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4068,"['OUTFITTER', 'HUSHPUPPIES', 'GULAHMED']","['Junaid Jamshad', ' BORJAN']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4069,"['HUSHPUPPIES', ' BORJAN', 'GULAHMED']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
4070,"['OUTFITTER', ' BORJAN', 'NIKE', 'Junaid Jamshad']",['HUSHPUPPIES'],0.034090909,0.170454545,0.022727273,0.666666667,3.911111111,0.016916322,2.488636364
4071,"['OUTFITTER', 'HUSHPUPPIES', 'NIKE', 'Junaid Jamshad']",[' BORJAN'],0.034090909,0.272727273,0.022727273,0.666666667,2.444444444,0.013429752,2.181818182
4072,"['OUTFITTER', 'HUSHPUPPIES', 'NIKE', ' BORJAN']",['Junaid Jamshad'],0.022727273,0.079545455,0.022727273,1,12.57142857,0.020919421,inf
4073,"['OUTFITTER', 'HUSHPUPPIES', ' BORJAN', 'Junaid Jamshad']",['NIKE'],0.022727273,0.375,0.022727273,1,2.666666667,0.014204545,inf
4074,"['NIKE', 'HUSHPUPPIES', ' BORJAN', 'Junaid Jamshad']",['OUTFITTER'],0.022727273,0.477272727,0.022727273,1,2.095238095,0.011880165,inf
4075,"['OUTFITTER', 'HUSHPUPPIES', 'NIKE']","[' BORJAN', 'Junaid Jamshad']",0.045454545,0.045454545,0.022727273,0.5,11,0.020661157,1.909090909
4076,"['OUTFITTER', ' BORJAN', 'Junaid Jamshad']","['NIKE', 'HUSHPUPPIES']",0.034090909,0.056818182,0.022727273,0.666666667,11.73333333,0.020790289,2.829545455
4077,"['OUTFITTER', 'HUSHPUPPIES', 'Junaid Jamshad']","['NIKE', ' BORJAN']",0.034090909,0.113636364,0.022727273,0.666666667,5.866666667,0.018853306,2.659090909
4078,"['OUTFITTER', 'HUSHPUPPIES', ' BORJAN']","['NIKE', 'Junaid Jamshad']",0.034090909,0.068181818,0.022727273,0.666666667,9.777777778,0.020402893,2.795454545
4079,"['NIKE', ' BORJAN', 'Junaid Jamshad']","['OUTFITTER', 'HUSHPUPPIES']",0.034090909,0.102272727,0.022727273,0.666666667,6.518518519,0.019240702,2.693181818
4080,"['NIKE', 'HUSHPUPPIES', 'Junaid Jamshad']","['OUTFITTER', ' BORJAN']",0.034090909,0.113636364,0.022727273,0.666666667,5.866666667,0.018853306,2.659090909
4081,"['NIKE', 'HUSHPUPPIES', ' BORJAN']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.068181818,0.022727273,1,14.66666667,0.021177686,inf
4082,"['HUSHPUPPIES', ' BORJAN', 'Junaid Jamshad']","['OUTFITTER', 'NIKE']",0.034090909,0.227272727,0.022727273,0.666666667,2.933333333,0.014979339,2.318181818
4083,"[' BORJAN', 'Junaid Jamshad']","['OUTFITTER', 'HUSHPUPPIES', 'NIKE']",0.045454545,0.045454545,0.022727273,0.5,11,0.020661157,1.909090909
4084,"['HUSHPUPPIES', 'Junaid Jamshad']","['OUTFITTER', 'NIKE', ' BORJAN']",0.045454545,0.068181818,0.022727273,0.5,7.333333333,0.019628099,1.863636364
4085,"['KHAADI', 'Junaid Jamshad', ' BORJAN', 'LIMELIGHT']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
4086,"['CHENONE', 'KHAADI', ' BORJAN', 'LIMELIGHT']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4087,"['CHENONE', 'KHAADI', ' BORJAN', 'Junaid Jamshad']",['LIMELIGHT'],0.011363636,0.125,0.011363636,1,8,0.009943182,inf
4088,"['CHENONE', 'KHAADI', 'LIMELIGHT', 'Junaid Jamshad']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4089,"['CHENONE', 'Junaid Jamshad', ' BORJAN', 'LIMELIGHT']",['KHAADI'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
4090,"['KHAADI', ' BORJAN', 'LIMELIGHT']","['CHENONE', 'Junaid Jamshad']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
4091,"['KHAADI', ' BORJAN', 'Junaid Jamshad']","['CHENONE', 'LIMELIGHT']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
4092,"['KHAADI', 'LIMELIGHT', 'Junaid Jamshad']","['CHENONE', ' BORJAN']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
4093,"['CHENONE', 'KHAADI', 'Junaid Jamshad']","[' BORJAN', 'LIMELIGHT']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
4094,"['Junaid Jamshad', ' BORJAN', 'LIMELIGHT']","['CHENONE', 'KHAADI']",0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
4095,"['CHENONE', ' BORJAN', 'LIMELIGHT']","['KHAADI', 'Junaid Jamshad']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
4096,"['CHENONE', 'Junaid Jamshad', ' BORJAN']","['KHAADI', 'LIMELIGHT']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
4097,"['CHENONE', 'Junaid Jamshad', 'LIMELIGHT']","['KHAADI', ' BORJAN']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
4098,"['KHAADI', 'Junaid Jamshad']","['CHENONE', ' BORJAN', 'LIMELIGHT']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
4099,"[' BORJAN', 'LIMELIGHT']","['CHENONE', 'KHAADI', 'Junaid Jamshad']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
4100,"['NIKE', 'MARIA.B', ' BORJAN', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4101,"['NIKE', 'MARIA.B', ' BORJAN', 'Junaid Jamshad']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4102,"['NIKE', 'MARIA.B', 'Junaid Jamshad', 'KHAADI']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4103,"['Junaid Jamshad', 'MARIA.B', ' BORJAN', 'KHAADI']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4104,"['NIKE', 'MARIA.B', ' BORJAN']","['Junaid Jamshad', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
4105,"['NIKE', 'MARIA.B', 'KHAADI']","['Junaid Jamshad', ' BORJAN']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4106,"['NIKE', 'MARIA.B', 'Junaid Jamshad']","[' BORJAN', 'KHAADI']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4107,"['MARIA.B', ' BORJAN', 'KHAADI']","['NIKE', 'Junaid Jamshad']",0.011363636,0.181818182,0.011363636,1,5.5,0.009297521,inf
4108,"['Junaid Jamshad', 'MARIA.B', ' BORJAN']","['NIKE', 'KHAADI']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4109,"['MARIA.B', 'Junaid Jamshad', 'KHAADI']","['NIKE', ' BORJAN']",0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
4110,"['MARIA.B', ' BORJAN']","['NIKE', 'Junaid Jamshad', 'KHAADI']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
4111,"['NIKE', 'Junaid Jamshad', ' BORJAN', 'BONANZA']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
4112,"['NIKE', 'NDURE', ' BORJAN', 'BONANZA']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
4113,"['NIKE', 'NDURE', 'Junaid Jamshad', 'BONANZA']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
4114,"['Junaid Jamshad', 'NDURE', ' BORJAN', 'BONANZA']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4115,"['NIKE', 'NDURE', ' BORJAN', 'Junaid Jamshad']",['BONANZA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
4116,"['NIKE', ' BORJAN', 'BONANZA']","['NDURE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4117,"['NDURE', ' BORJAN', 'BONANZA']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
4118,"['NIKE', 'Junaid Jamshad', ' BORJAN', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
4119,"['NIKE', 'NDURE', ' BORJAN', 'GULAHMED']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
4120,"['NIKE', 'NDURE', 'Junaid Jamshad', 'GULAHMED']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4121,"['Junaid Jamshad', 'NDURE', ' BORJAN', 'GULAHMED']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
4122,"['NIKE', 'NDURE', ' BORJAN', 'Junaid Jamshad']",['GULAHMED'],0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
4123,"['NIKE', ' BORJAN', 'GULAHMED']","['NDURE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4124,"['NIKE', 'Junaid Jamshad', 'GULAHMED']","['NDURE', ' BORJAN']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
4125,"['NDURE', 'Junaid Jamshad', 'GULAHMED']","['NIKE', ' BORJAN']",0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
4126,"['OUTFITTER', 'NIKE', ' BORJAN', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4127,"['OUTFITTER', 'NIKE', ' BORJAN', 'Junaid Jamshad']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4128,"['OUTFITTER', 'NIKE', 'Junaid Jamshad', 'KHAADI']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
4129,"['OUTFITTER', 'Junaid Jamshad', ' BORJAN', 'KHAADI']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
4130,"['OUTFITTER', ' BORJAN', 'KHAADI']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
4131,"['NISHATLINEN', 'KHAADI', 'SILKAVENUE', ' BORJAN']",['CHENONE'],0.022727273,0.193181818,0.022727273,1,5.176470588,0.018336777,inf
4132,"['CHENONE', 'KHAADI', 'SILKAVENUE', ' BORJAN']",['NISHATLINEN'],0.022727273,0.079545455,0.022727273,1,12.57142857,0.020919421,inf
4133,"['NISHATLINEN', 'CHENONE', 'KHAADI', 'SILKAVENUE']",[' BORJAN'],0.022727273,0.272727273,0.022727273,1,3.666666667,0.016528926,inf
4134,"['NISHATLINEN', 'CHENONE', 'SILKAVENUE', ' BORJAN']",['KHAADI'],0.022727273,0.090909091,0.022727273,1,11,0.020661157,inf
4135,"['CHENONE', 'KHAADI', 'NISHATLINEN', ' BORJAN']",['SILKAVENUE'],0.022727273,0.079545455,0.022727273,1,12.57142857,0.020919421,inf
4136,"['KHAADI', 'SILKAVENUE', ' BORJAN']","['CHENONE', 'NISHATLINEN']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
4137,"['NISHATLINEN', 'KHAADI', 'SILKAVENUE']","['CHENONE', ' BORJAN']",0.022727273,0.056818182,0.022727273,1,17.6,0.02143595,inf
4138,"['CHENONE', 'KHAADI', 'SILKAVENUE']","['NISHATLINEN', ' BORJAN']",0.022727273,0.045454545,0.022727273,1,22,0.021694215,inf
4139,"['NISHATLINEN', 'SILKAVENUE', ' BORJAN']","['CHENONE', 'KHAADI']",0.022727273,0.090909091,0.022727273,1,11,0.020661157,inf
4140,"['CHENONE', 'SILKAVENUE', ' BORJAN']","['KHAADI', 'NISHATLINEN']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
4141,"['NISHATLINEN', 'CHENONE', 'SILKAVENUE']","['KHAADI', ' BORJAN']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
4142,"['KHAADI', 'NISHATLINEN', ' BORJAN']","['CHENONE', 'SILKAVENUE']",0.022727273,0.022727273,0.022727273,1,44,0.022210744,inf
4143,"['CHENONE', 'KHAADI', ' BORJAN']","['NISHATLINEN', 'SILKAVENUE']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
4144,"['CHENONE', 'KHAADI', 'NISHATLINEN']","['SILKAVENUE', ' BORJAN']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
4145,"['CHENONE', 'NISHATLINEN', ' BORJAN']","['KHAADI', 'SILKAVENUE']",0.022727273,0.022727273,0.022727273,1,44,0.022210744,inf
4146,"['KHAADI', 'SILKAVENUE']","['CHENONE', 'NISHATLINEN', ' BORJAN']",0.022727273,0.022727273,0.022727273,1,44,0.022210744,inf
4147,"['SILKAVENUE', ' BORJAN']","['CHENONE', 'KHAADI', 'NISHATLINEN']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
4148,"['NISHATLINEN', 'SILKAVENUE']","['CHENONE', 'KHAADI', ' BORJAN']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
4149,"['CHENONE', 'SILKAVENUE']","['KHAADI', 'NISHATLINEN', ' BORJAN']",0.022727273,0.022727273,0.022727273,1,44,0.022210744,inf
4150,"['KHAADI', ' BORJAN']","['NISHATLINEN', 'CHENONE', 'SILKAVENUE']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
4151,"['KHAADI', 'NISHATLINEN']","['CHENONE', 'SILKAVENUE', ' BORJAN']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
4152,"['NISHATLINEN', ' BORJAN']","['CHENONE', 'KHAADI', 'SILKAVENUE']",0.045454545,0.022727273,0.022727273,0.5,22,0.021694215,1.954545455
4153,"['CHENONE', 'NISHATLINEN']","['KHAADI', 'SILKAVENUE', ' BORJAN']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
4154,"['OUTFITTER', 'NIKE', ' BORJAN', 'BONANZA']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
4155,"['OUTFITTER', 'NDURE', 'NIKE', 'BONANZA']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4156,"['OUTFITTER', 'NDURE', ' BORJAN', 'BONANZA']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4157,"['OUTFITTER', 'NDURE', 'NIKE', ' BORJAN']",['BONANZA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
4158,"['NIKE', 'NDURE', ' BORJAN', 'BONANZA']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
4159,"['OUTFITTER', ' BORJAN', 'BONANZA']","['NIKE', 'NDURE']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
4160,"['OUTFITTER', 'NDURE', 'BONANZA']","['NIKE', ' BORJAN']",0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
4161,"['NIKE', ' BORJAN', 'BONANZA']","['OUTFITTER', 'NDURE']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4162,"['NDURE', ' BORJAN', 'BONANZA']","['OUTFITTER', 'NIKE']",0.022727273,0.227272727,0.011363636,0.5,2.2,0.006198347,1.545454545
4163,"['OUTFITTER', 'NIKE', ' BORJAN', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
4164,"['OUTFITTER', 'NDURE', 'NIKE', 'GULAHMED']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4165,"['OUTFITTER', 'NDURE', ' BORJAN', 'GULAHMED']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4166,"['OUTFITTER', 'NDURE', 'NIKE', ' BORJAN']",['GULAHMED'],0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
4167,"['NIKE', 'NDURE', ' BORJAN', 'GULAHMED']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
4168,"['OUTFITTER', 'NIKE', 'GULAHMED']","['NDURE', ' BORJAN']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
4169,"['OUTFITTER', ' BORJAN', 'GULAHMED']","['NIKE', 'NDURE']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4170,"['OUTFITTER', 'NDURE', 'GULAHMED']","['NIKE', ' BORJAN']",0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
4171,"['NIKE', ' BORJAN', 'GULAHMED']","['OUTFITTER', 'NDURE']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4172,"['OUTFITTER', 'SOLOTO', 'NIKE', 'Junaid Jamshad']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4173,"['OUTFITTER', 'SOLOTO', 'NIKE', ' BORJAN']",['Junaid Jamshad'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
4174,"['SOLOTO', 'OUTFITTER', ' BORJAN', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4175,"['SOLOTO', 'NIKE', ' BORJAN', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
4176,"['OUTFITTER', 'SOLOTO', 'NIKE']","[' BORJAN', 'Junaid Jamshad']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
4177,"['OUTFITTER', 'SOLOTO', 'Junaid Jamshad']","['NIKE', ' BORJAN']",0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
4178,"['OUTFITTER', 'SOLOTO', ' BORJAN']","['NIKE', 'Junaid Jamshad']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4179,"['NIKE', 'SOLOTO', 'Junaid Jamshad']","['OUTFITTER', ' BORJAN']",0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
4180,"['NIKE', 'SOLOTO', ' BORJAN']","['OUTFITTER', 'Junaid Jamshad']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4181,"['SOLOTO', ' BORJAN', 'Junaid Jamshad']","['OUTFITTER', 'NIKE']",0.011363636,0.227272727,0.011363636,1,4.4,0.008780992,inf
4182,"['OUTFITTER', 'SOLOTO']","['NIKE', ' BORJAN', 'Junaid Jamshad']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
4183,"['NIKE', 'SOLOTO']","['OUTFITTER', ' BORJAN', 'Junaid Jamshad']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
4184,"['SOLOTO', 'Junaid Jamshad']","['OUTFITTER', 'NIKE', ' BORJAN']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4185,"['SOLOTO', ' BORJAN']","['OUTFITTER', 'NIKE', 'Junaid Jamshad']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4186,['SOLOTO'],"['OUTFITTER', ' BORJAN', 'NIKE', 'Junaid Jamshad']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
4187,"['GULAHMED', 'OUTFITTER', 'NIKE', 'BONANZA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4188,"['OUTFITTER', 'NIKE', 'Junaid Jamshad', 'BONANZA']",['GULAHMED'],0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
4189,"['GULAHMED', 'OUTFITTER', 'Junaid Jamshad', 'BONANZA']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4190,"['OUTFITTER', 'NIKE', 'Junaid Jamshad', 'GULAHMED']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
4191,"['GULAHMED', 'NIKE', 'Junaid Jamshad', 'BONANZA']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
4192,"['GULAHMED', 'OUTFITTER', 'BONANZA']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
4193,"['OUTFITTER', 'NIKE', 'GULAHMED']","['Junaid Jamshad', 'BONANZA']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
4194,"['OUTFITTER', 'Junaid Jamshad', 'GULAHMED']","['NIKE', 'BONANZA']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
4195,"['GULAHMED', 'NIKE', 'BONANZA']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
4196,"['NIKE', 'Junaid Jamshad', 'GULAHMED']","['OUTFITTER', 'BONANZA']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4197,"['GULAHMED', 'OUTFITTER', 'NIKE', 'KHAADI']",['MARIA.B'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
4198,"['OUTFITTER', 'NIKE', 'MARIA.B', 'KHAADI']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
4199,"['OUTFITTER', 'NIKE', 'MARIA.B', 'GULAHMED']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4200,"['GULAHMED', 'OUTFITTER', 'MARIA.B', 'KHAADI']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
4201,"['GULAHMED', 'NIKE', 'MARIA.B', 'KHAADI']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
4202,"['OUTFITTER', 'NIKE', 'GULAHMED']","['MARIA.B', 'KHAADI']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
4203,"['OUTFITTER', 'NIKE', 'MARIA.B']","['GULAHMED', 'KHAADI']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4204,"['OUTFITTER', 'MARIA.B', 'KHAADI']","['NIKE', 'GULAHMED']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
4205,"['OUTFITTER', 'MARIA.B', 'GULAHMED']","['NIKE', 'KHAADI']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
4206,"['GULAHMED', 'NIKE', 'KHAADI']","['OUTFITTER', 'MARIA.B']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
